Node 1			Node 2
87298			87297
87298			87296
175249			175247
175249			175248
175249			175250
175248			43150
175248			175247
175248			175250
175248			175246
175248			101336
175248			192749
175248			35116
87291			198949
87291			198948
87291			122159
87291			122158
87291			87293
87291			87292
87291			75582
87291			198950
87290			87289
87290			43904
87293			87292
175247			212674
175247			175246
175247			212672
175247			212673
175245			214188
175245			214189
87296			13724
87296			97493
87296			87297
123949			106633
123949			123948
123948			106633
36179			66399
36179			98204
36179			98205
123943			123945
123943			123944
123941			102456
123940			115582
123940			93796
123947			161496
123947			16870
123947			101227
123947			40274
123947			40275
215978			54429
215978			215977
215978			21068
215978			124673
123945			171245
123945			171244
123945			123944
168083			10524
215979			43144
153900			189403
153900			153901
153900			189404
153900			153902
69833			69835
69833			69834
125404			17063
125404			91817
136662			35452
136662			136661
136662			26654
136662			136660
136662			169847
125405			67469
83637			31913
83637			224307
83637			224306
83637			209365
83636			17149
83635			58626
83635			83634
83635			49175
83634			58626
83633			134208
83633			226706
83633			174343
168085			133744
168085			7160
168085			168084
168084			133744
112868			112869
112868			128318
112868			128317
112868			29276
112868			32961
149328			149329
149328			39143
149328			75139
158854			165865
158854			133053
158854			165866
158854			165864
158854			85016
12997			146356
12997			146355
12997			146354
12997			202976
12997			202977
12997			69222
12997			214395
12997			214396
12997			124440
12997			124439
17598			149061
17598			60738
174119			132245
174110			188812
174110			188814
174110			153067
174110			188813
174111			174112
174111			99628
174111			77267
174112			77267
174112			99628
174112			111447
174113			95663
174113			174114
174113			172366
174114			172366
8037			86753
8037			86752
8037			2356
8037			12925
8036			16521
8036			33977
8031			85759
8031			8030
8031			224980
8031			140645
8031			140644
8031			7862
8031			149963
8031			202405
8031			90204
8031			216866
8030			140644
8032			208185
8032			220502
8032			102038
8032			220500
8032			220501
8032			110707
182400			182401
182400			182399
182400			31471
2694			227906
2694			227905
2694			112110
2694			112111
2694			171820
160256			42590
199961			199960
199961			199962
199961			181733
92442			201214
92442			92443
92442			201213
92442			92441
44913			164673
44913			164674
44912			194110
44912			190403
44912			215389
44912			215390
44910			50992
44910			105753
44910			53289
44910			71739
58071			154732
58071			154733
58071			39831
58071			191335
58071			191336
58071			119620
58071			175706
198738			119358
198738			56543
198738			198739
44918			196420
44918			196421
207098			169290
207098			207097
46864			169273
46864			150350
46864			111705
46864			150349
46864			84626
126661			172427
126661			22313
126661			22312
126661			209796
155537			120761
155537			214672
155537			139281
155537			139280
155537			159430
155537			45852
155537			159429
155537			98829
226507			170835
226507			36590
226507			58172
226507			226508
226506			103279
226506			104120
89495			68643
89495			89494
89495			191094
89495			191095
89495			191092
89495			191093
226500			177099
226500			226499
226500			226498
226500			217030
89497			36058
89497			108232
89497			108233
89497			89498
89497			139106
89497			187766
89497			150361
89497			70371
89497			70372
89497			170984
89497			81570
89497			129353
89497			177553
89497			89496
89497			207295
89497			207296
89497			147762
89497			69921
89497			150362
226502			37911
226502			226501
226502			226503
126669			126668
126669			182391
126669			69272
126669			27025
126668			27025
126668			151014
126668			151015
226509			200036
226509			33875
226508			170835
226508			36590
226508			29843
164046			164048
164046			164047
88720			88721
88720			118527
88720			118526
88721			80165
88721			165000
88721			125806
88721			149103
88721			164999
88721			149104
213187			213186
213187			213189
213187			213188
213187			153008
213186			153008
213181			31406
213181			213180
213181			213182
88725			209860
88725			88723
88725			88724
88725			85339
88725			116224
88725			151508
88725			205599
88725			120687
88725			191835
88725			170495
88725			188968
213183			344
213183			14790
213183			141864
127539			17783
127536			32049
127536			127535
82960			37194
82960			82959
127534			35459
127534			69003
127535			32049
213189			213188
213189			213190
213189			100169
213188			153008
213188			100169
127530			5088
127530			127531
127531			137103
127531			5088
127531			137104
199963			208406
199963			60250
207090			207089
207090			98415
207090			207091
207090			74866
154848			154849
154848			154846
154848			154847
154849			154847
120629			120628
120628			165822
120628			165823
120628			41651
120628			223578
120628			142018
13988			161067
13988			19601
13988			55580
13984			53995
13984			10339
13984			167439
120622			120623
120622			119362
154842			154843
154842			154844
154843			221759
154843			9258
154843			201729
154843			177155
154843			154844
154843			154845
154843			162894
154843			41608
154844			154845
120625			191912
120625			120627
120625			120626
120625			68745
120624			196136
120624			196137
120624			215013
120624			215012
158286			158285
158286			23631
158286			91721
158287			158288
158287			158289
158285			23631
158285			91721
158288			158289
158288			4480
158289			4480
78275			78276
78275			8260
78275			152743
78275			152742
192147			38086
192147			192148
192146			33377
192146			83726
192145			192144
192145			192143
192144			192143
192144			127409
192143			192142
192143			127409
192142			127409
192142			226611
192142			226612
192141			192139
192141			192140
192140			196895
192140			196894
192140			192138
192140			192139
192149			38086
192149			192148
192148			38086
89234			104812
89234			89233
89234			159564
89234			90066
89234			138712
89234			60808
89234			87673
89230			89228
89230			89229
89230			41545
89230			225645
89230			225644
89230			110482
89233			87673
81524			161410
81524			81525
81524			160095
81524			98568
81524			160094
81524			10878
81524			177856
81524			17720
81524			151944
81524			151945
16003			28959
16003			152220
16003			150713
16003			105266
16006			96627
16006			103551
16006			85583
16006			72024
16006			72025
16006			77684
16006			202034
16006			50771
16007			69306
16007			190583
16007			70625
16007			190582
16004			198248
16004			59567
16004			128221
16004			227136
16004			92521
16004			92522
16004			68541
16004			180511
16005			78950
16005			203288
5865			113935
5865			201959
5865			201960
5865			12265
5864			79751
5864			136500
5864			26991
16008			169509
16008			193044
16008			193043
16008			22254
16008			109782
16008			121930
16008			171942
16008			108481
16008			109781
16008			158560
16008			106717
16009			96872
16009			98424
16009			157869
16009			116339
5861			5862
216984			143624
216984			216985
216984			216983
5862			212976
94361			94363
94361			94362
94363			94362
94362			173053
94362			173054
94362			178170
94362			178169
45622			111803
45622			13130
94369			96599
94369			30884
94369			164105
94369			126340
94369			135308
94369			94370
94369			207491
94369			167932
94369			178191
94369			61896
52344			72336
52344			52343
52344			225151
52344			225152
52347			83158
52347			134736
52347			188819
52347			191301
52347			94095
52347			52346
52347			191379
52346			155982
52346			155983
52346			120735
52346			120736
52346			94095
52346			140421
52341			223900
52341			89102
52341			85291
52341			223899
52343			50314
52343			72336
52343			225151
216983			143624
216983			213660
216983			216982
69788			69787
69788			69786
216980			137832
216980			67106
216980			216981
120089			120090
120089			13501
120089			61778
120089			223752
120088			16196
120088			105239
120086			120085
120086			79158
120085			79158
120084			59522
120084			72268
120083			123226
120082			128281
120082			58399
120082			120081
120082			120080
60250			115055
60250			208406
120080			120081
50273			134541
50273			50274
50273			189383
50273			189382
121979			121980
121979			20840
121979			36673
121979			86658
121979			114869
43662			112371
43662			112372
43662			169450
43662			169449
43662			169451
199002			199003
199002			15389
19586			177698
19586			44583
19586			177697
19586			90675
19586			90676
121971			121970
121971			217909
121971			217910
121971			121969
19584			173194
19584			74846
19584			94510
19584			190229
19584			199597
19584			199596
121973			122621
121973			121974
121973			21618
121973			26044
19582			125163
19582			125164
121975			10628
19580			107127
19580			59191
19580			19581
19581			107127
19581			59191
153104			153105
153104			153102
153104			153103
124257			82105
124254			124253
124254			5677
153107			153106
153107			153108
153107			131071
20869			94323
20869			94322
124253			12073
124253			12897
124250			46396
124250			127372
124250			33912
124250			101214
153103			153105
153103			153102
153103			207013
153103			207014
153103			207015
199007			146564
199007			199006
199007			91220
20866			29728
20866			12941
153108			203063
153108			203062
153108			203061
153108			131071
153109			63755
153109			153110
64009			101161
64009			101162
124259			50765
124259			124260
148427			45338
148427			148428
215178			83899
215178			215177
148424			229690
148424			229691
148424			148425
148424			148423
148424			148422
148424			229689
148423			148425
148423			148422
148421			148420
148421			77414
148421			148419
148420			77414
148420			148419
215172			215173
215172			191196
215173			35009
215173			191196
215170			215169
215170			74120
215170			32868
215170			61176
